Time	RASISX	RASISY	RASISZ	LASISX	LASISY	LASISZ	RPSISX	RPSISY	RPSISZ	LPSISX	LPSISY	LPSISZ	RTROCX	RTROCY	RTROCZ	LTROCX	LTROCY	LTROCZ	RTH1X	RTH1Y	RTH1Z	RLKX	RLKY	RLKZ	RMKX	RMKY	RMKZ	RSK1X	RSK1Y	RSK1Z	RLAX	RLAY	RLAZ	RMAX	RMAY	RMAZ	RFM1X	RFM1Y	RFM1Z	RFM2X	RFM2Y	RFM2Z	RFM5X	RFM5Y	RFM5Z	LTH1X	LTH1Y	LTH1Z	LLKX	LLKY	LLKZ	LMKX	LMKY	LMKZ	LSK1X	LSK1Y	LSK1Z	LLAX	LLAY	LLAZ	LMAX	LMAY	LMAZ	LFM1X	LFM1Y	LFM1Z	LFM2X	LFM2Y	LFM2Z	LFM5X	LFM5Y	LFM5Z
2.87999999999996	559.25	2224.952	978.973	305.779	2212.858	983.015	490.818	2039.099	1013.728	404.499	2033.866	1011.54	593.42	2123.411	917.518	261.364	2127.507	915.331	515.469	2274.31	766.784	553.833	2197.399	494.081	444.386	2191.077	489.7	553.481	2136.134	237.614	509.08	2107.354	75.713	425.682	2142.873	92.36	439.695	2291.076	25.296	497.152	2284.43	38.519	548.328	2239.489	11.434	315.929	2291.465	741.604	241.461	2232.559	522.827	356.751	2276.516	495.752	249.327	2049.196	350.541	283.687	1934.087	227.843	362.011	1982.415	214.499	316.099	2010.333	65.718	253.195	2033.901	79.648	225.962	1968.365	103.667
2.88499999999996	559.651	2230.176	979.097	306.172	2218.35	983.939	491.454	2043.683	1014.407	404.694	2039.296	1012.165	593.53	2128.354	917.53	261.591	2133.293	916.414	515.888	2278.333	766.633	554.143	2199.258	494.215	444.625	2193.181	489.502	553.567	2136.936	237.922	509.155	2107.509	76.011	425.703	2143.421	93.074	439.759	2291.097	25.312	497.184	2284.516	38.506	548.35	2239.524	11.413	316.101	2298.615	743.647	241.639	2241.314	524.068	356.748	2285.5	497.836	249.644	2060.412	348.858	284.031	1947.572	223.845	362.19	1996.106	211.195	315.192	2027.685	63.47	252.395	2050.605	78.57	225.264	1984.83	100.843
2.88999999999996	560.054	2235.197	979.36	306.581	2223.856	984.485	491.173	2049.78	1014.497	404.525	2045.507	1012.316	593.699	2133.213	918.085	261.693	2139.218	917.454	516.496	2281.629	765.73	554.512	2201.231	494.286	444.799	2195.161	489.397	553.771	2137.828	238.322	509.256	2107.749	76.321	426.282	2143.035	92.789	439.802	2291.128	25.361	497.286	2284.565	38.445	548.345	2239.497	11.416	316.05	2305.753	745.467	241.842	2249.958	525.324	356.838	2294.431	499.427	249.969	2071.745	346.781	284.265	1961.374	219.469	362.328	2009.979	208.106	314.791	2045.142	61.3	252.033	2067.84	77.118	225.077	2001.036	98.02
2.89499999999996	560.486	2240.46	979.462	307.075	2229.126	985.054	491.281	2055.056	1014.839	404.67	2050.981	1012.854	593.894	2137.897	918.372	261.727	2145.126	918.192	516.905	2285.473	765.371	554.754	2203.277	494.291	445.394	2197.881	489.49	553.917	2138.68	238.61	509.382	2108.018	76.755	425.874	2144.036	93.796	439.892	2291.169	25.337	497.313	2284.678	38.395	548.367	2239.497	11.384	316.256	2312.881	747.289	242.069	2258.652	526.6	356.951	2303.277	501.148	250.157	2083.253	344.864	284.394	1975.357	215.109	362.547	2024.18	204.549	314.393	2062.576	59.111	251.273	2085.44	75.8	224.731	2017.915	94.919
2.89999999999996	561.206	2246.676	979.285	307.809	2234.373	985.387	491.359	2060.235	1015.158	404.762	2056.392	1013.124	593.955	2142.892	918.567	261.724	2151.041	918.968	517.115	2289.435	765.088	555.051	2205.451	494.237	446.211	2200.787	489.059	554.059	2139.515	238.976	509.478	2108.109	77.021	425.984	2144.395	94.166	439.822	2291.268	25.366	497.11	2285.053	38.454	548.413	2239.523	11.325	316.431	2319.919	748.976	242.289	2267.039	527.607	357.126	2311.656	502.885	250.447	2094.721	342.195	284.532	1989.505	209.948	362.694	2038.276	201.023	314.224	2080.916	56.496	251.169	2102.933	74.134	224.606	2035.137	91.698
2.90499999999996	561.504	2252.125	979.545	308.45	2239.608	985.936	491.43	2065.529	1015.572	404.816	2061.689	1013.523	594.174	2147.527	918.797	261.713	2157.049	919.576	517.532	2293.371	764.514	555.343	2207.534	494.256	446.501	2203.935	489.247	554.256	2140.434	239.307	509.328	2108.51	77.258	426.151	2144.656	94.411	440.057	2291.289	25.459	497.593	2285.042	38.667	548.394	2239.553	11.365	316.666	2326.937	750.55	242.576	2275.431	528.745	357.381	2320.13	504.552	250.562	2106.261	339.724	284.722	2004.074	205.514	362.808	2052.928	197.075	313.931	2099.388	54.158	250.981	2120.756	72.378	224.354	2052.475	88.132
2.90999999999996	561.857	2257.535	979.829	308.787	2245.145	986.264	491.434	2070.731	1015.821	404.795	2067.09	1013.711	594.237	2152.299	918.783	262.333	2164.785	920.44	517.815	2297.206	764.255	555.642	2209.79	494.293	445.598	2203.963	489.065	554.374	2141.19	239.498	509.357	2108.771	77.419	426.276	2145.009	94.697	440.108	2291.297	25.449	497.621	2285.127	38.579	548.418	2239.524	11.309	317.016	2333.826	752.163	242.99	2283.62	529.625	357.65	2328.216	505.989	250.725	2117.957	336.785	284.488	2018.882	200.549	362.88	2067.651	193.167	313.903	2117.818	51.51	251.225	2138.78	70.533	224.312	2070.213	84.701
2.91499999999996	562.211	2262.899	979.929	309.064	2250.519	986.661	491.478	2075.962	1016.002	404.768	2072.36	1014.106	594.27	2157.178	918.906	262.024	2169.77	920.766	518.047	2301.028	763.775	555.869	2211.925	494.381	445.786	2206.226	489.173	554.558	2142.198	239.89	509.415	2109.096	77.882	426.405	2145.293	95.043	440.171	2291.395	25.514	497.663	2285.234	38.501	548.461	2239.55	11.32	317.399	2340.751	753.438	243.291	2291.565	530.448	357.998	2336.188	507.561	250.986	2129.594	333.603	284.674	2033.67	195.206	362.938	2082.774	189.255	314.128	2136.627	49.183	251.346	2157.206	68.808	224.333	2088.15	81.018
2.91999999999996	562.458	2267.991	979.845	309.348	2255.898	986.813	491.324	2081	1016.344	404.736	2077.619	1014.263	594.39	2161.657	919.08	261.85	2175.184	921.085	518.261	2304.965	763.373	556.134	2214.258	494.399	446.169	2209.28	488.857	554.698	2143.29	240.314	509.498	2109.214	78.317	426.471	2145.705	95.403	440.086	2291.658	25.625	497.713	2285.331	38.478	548.454	2239.531	11.218	317.874	2347.546	754.913	243.688	2299.677	531.312	358.312	2343.858	509.174	250.916	2141.552	330.489	284.746	2048.8	189.703	362.904	2098.008	185.31	314.22	2155.622	46.72	251.681	2175.677	67.021	224.401	2106.463	77.263
2.92499999999996	562.858	2272.843	979.702	309.799	2261.201	986.971	491.239	2086.281	1016.383	404.931	2081.651	1015.016	594.33	2166.535	919.169	261.812	2181.077	921.461	518.402	2308.929	762.988	556.269	2216.516	494.317	446.432	2211.628	488.991	554.872	2144.255	240.632	509.565	2109.457	78.707	426.854	2145.748	95.522	440.29	2291.612	25.657	497.854	2285.256	38.3	548.471	2239.557	11.264	318.385	2354.332	756.012	244.006	2307.412	531.996	358.7	2351.405	510.293	250.888	2153.511	327.12	284.817	2063.87	183.947	363.391	2112.471	181.236	314.586	2174.718	44.409	252.136	2194.418	65.097	224.709	2125.069	73.4
2.92999999999996	563.317	2276.358	978.936	310.06	2266.618	987.085	491.109	2091.425	1016.709	404.751	2087.122	1014.906	594.347	2170.975	919.373	261.651	2186.996	921.71	518.761	2312.858	762.529	556.503	2218.791	494.387	446.593	2213.713	488.765	555.032	2145.312	240.922	509.71	2109.706	79.179	426.791	2146.158	95.735	440.319	2291.683	25.697	497.724	2285.396	38.143	548.495	2239.553	11.244	318.974	2361.059	757.134	244.391	2315.18	532.667	359.178	2358.746	511.868	251.025	2165.403	323.487	284.245	2080.192	178.191	363.534	2127.684	177.115	315.131	2193.637	41.956	252.572	2213.156	63.617	224.86	2143.804	69.684
2.93499999999996	563.61	2281.26	978.857	310.285	2272.097	987.289	490.891	2096.519	1016.678	404.551	2092.326	1015.043	594.217	2175.737	919.239	261.558	2192.931	921.952	519.033	2316.859	762.193	556.726	2221.196	494.236	446.94	2216.43	488.475	555.125	2146.33	241.249	509.823	2109.993	79.648	426.961	2146.593	96.146	440.382	2291.713	25.732	497.753	2285.513	38.054	548.53	2239.554	11.206	319.519	2367.617	758.106	244.805	2322.744	533.225	359.601	2365.805	512.997	250.92	2177.737	320.001	284.212	2095.576	172.398	363.67	2143.164	173.066	315.571	2213.112	39.796	253.168	2232.253	61.89	225.241	2162.949	65.813
2.93999999999996	563.832	2286.198	978.754	310.484	2277.673	987.304	490.635	2101.685	1016.866	404.277	2097.733	1015.131	594.185	2180.356	919.522	261.4	2198.868	922.15	519.258	2320.942	761.622	556.873	2223.571	494.333	447.044	2218.964	488.746	555.301	2147.354	241.549	510.035	2110.392	80.259	427.229	2146.488	96.342	440.405	2291.788	25.714	497.812	2285.597	38.033	548.555	2239.538	11.212	320.164	2374.19	758.998	245.247	2330.044	533.732	360.024	2372.785	513.883	250.85	2189.956	316.138	284.116	2111.5	166.77	363.747	2158.689	168.478	316.262	2232.911	37.752	253.944	2251.47	60.234	225.654	2182.252	62.069
2.94499999999996	564.099	2291.119	978.515	310.677	2283.149	987.267	490.352	2106.801	1016.935	404.096	2103.029	1015.183	594.061	2185.028	919.254	261.362	2204.608	922.214	519.459	2324.944	761.137	557.067	2226.025	494.377	447.141	2221.147	488.458	555.371	2148.482	241.864	510.088	2110.676	80.639	427.272	2147.079	96.719	440.466	2291.828	25.737	497.852	2285.682	37.967	548.593	2239.567	11.228	320.693	2380.553	759.912	245.698	2337.148	534.1	360.359	2379.536	514.956	250.65	2202.4	312.245	284.017	2127.567	160.997	363.816	2174.064	164.521	316.932	2252.493	35.762	254.773	2271.014	58.751	226.019	2201.828	58.295
2.94999999999996	564.345	2296.09	978.409	310.88	2288.72	987.413	490.034	2111.977	1016.92	403.747	2108.24	1015.354	593.865	2189.767	919.151	261.476	2209.921	922.247	519.753	2329.064	760.597	557.161	2228.425	494.261	447.355	2223.931	488.123	555.455	2149.732	242.063	510.2	2111.113	81.067	427.335	2147.433	96.945	440.516	2291.869	25.712	498.024	2285.652	37.9	548.604	2239.561	11.219	321.378	2386.939	760.501	246.252	2344.221	534.331	360.971	2386.124	515.852	250.386	2214.863	308.436	283.753	2143.917	155.215	363.939	2189.878	160.06	317.77	2272.45	33.959	255.667	2290.548	57.291	226.432	2221.79	54.82
2.95499999999996	564.587	2301.032	978.159	310.954	2294.287	987.273	489.658	2117.007	1017.097	403.446	2113.642	1015.297	593.645	2194.466	919.235	261.307	2215.769	922.501	520.109	2333.158	759.881	557.239	2230.917	494.083	447.377	2226.581	488.553	555.499	2150.893	242.416	510.283	2111.421	81.545	427.34	2147.517	97.506	440.551	2291.921	25.649	497.93	2285.833	37.657	548.594	2239.553	11.161	322	2393.111	761.131	246.747	2350.981	534.464	361.321	2392.525	516.442	250.295	2227.319	304.603	283.664	2160.486	149.361	363.717	2205.252	156.026	318.741	2292.458	32.408	256.734	2310.426	56.171	227.107	2241.849	51.377
2.95999999999996	564.682	2305.964	977.799	311.152	2299.857	987.119	489.347	2122.225	1017.009	403.072	2119.036	1015.276	593.798	2198.591	918.939	261.082	2221.744	922.759	520.364	2337.44	759.379	557.264	2233.273	494.23	447.315	2228.99	488.317	555.584	2152.086	242.759	510.324	2111.678	81.9	427.284	2147.8	97.865	440.629	2291.989	25.584	497.945	2285.945	37.523	548.614	2239.58	11.204	322.662	2399.243	761.578	247.375	2357.517	534.509	361.727	2398.786	517.074	250.117	2239.879	300.813	283.187	2177.347	143.645	363.567	2221.161	151.966	319.809	2312.564	30.76	257.885	2330.167	54.947	227.573	2262.164	48.035
2.96499999999996	564.896	2310.957	977.613	311.305	2305.4	987.108	488.897	2127.471	1016.99	402.72	2124.533	1015.204	593.556	2203.615	918.574	261.046	2227.42	922.673	520.26	2342.141	758.994	557.235	2235.815	494.091	447.497	2231.826	488.065	555.553	2153.278	243.215	510.322	2111.983	82.256	427.461	2148.64	98.54	440.655	2291.928	25.423	498.082	2286.098	37.658	548.592	2239.56	11.136	323.38	2405.237	761.858	248.002	2363.932	534.287	362.212	2404.883	517.586	249.345	2253.213	296.398	282.879	2194.462	137.898	363.554	2237.409	148.044	320.948	2332.837	29.635	259.167	2350.198	54.073	228.328	2282.724	44.921
2.96999999999996	564.984	2315.818	977.288	311.372	2310.943	986.873	488.514	2132.634	1016.886	402.267	2129.912	1015.055	593.338	2208.495	918.692	260.298	2234.28	923.255	520.139	2346.911	758.609	557.273	2238.323	493.921	446.882	2232.877	487.815	555.524	2154.235	243.346	510.377	2112.412	82.715	427.822	2149.235	98.529	440.618	2291.924	25.236	498.121	2286.217	37.603	548.601	2239.613	11.21	324.023	2411.043	762.042	248.514	2370.166	534.143	362.626	2410.724	517.84	249.08	2265.759	292.905	282.384	2212.011	132.606	363.53	2254.084	143.894	321.959	2351.982	28.078	260.54	2370.057	53.523	229.061	2303.405	41.843
2.97499999999996	565.114	2320.896	976.966	311.471	2316.624	986.641	488.074	2137.888	1016.629	401.873	2135.275	1015.17	593.081	2213.449	918.368	260.108	2239.901	923.164	520.723	2350.514	757.698	557.28	2240.678	493.874	447.152	2235.95	487.782	555.466	2155.33	243.611	510.439	2112.865	83.37	427.231	2149.26	99.091	440.935	2291.73	25.154	498.119	2286.361	37.56	548.606	2239.58	11.184	324.602	2416.846	762.257	249.143	2376.148	533.835	363.069	2416.455	518.099	248.998	2278.523	289.203	281.979	2229.531	127.077	363.256	2270.235	139.991	323.283	2372.362	27.364	261.946	2390.074	52.938	229.843	2324.19	38.967
2.97999999999996	565.197	2325.862	976.795	311.512	2322.178	986.335	487.813	2143.137	1016.996	401.485	2140.688	1014.945	592.768	2218.331	918.279	259.865	2245.523	922.967	520.841	2354.745	757.137	557.147	2243.31	493.668	447.47	2238.836	487.848	555.337	2156.601	244.029	510.393	2113.234	83.796	427.164	2149.625	99.339	440.728	2291.907	24.978	498.142	2286.478	37.534	548.779	2239.692	11.444	325.266	2422.485	762.276	249.762	2382.264	533.432	363.634	2421.519	518.085	248.77	2291.103	285.47	281.183	2247.35	122.025	363.071	2286.521	136.306	324.719	2392.694	26.795	263.478	2410.283	52.638	230.647	2345.412	36.645
2.98499999999996	565.252	2330.954	976.348	311.589	2327.83	986.056	487.252	2148.487	1016.536	401.081	2146.181	1014.893	592.524	2223.097	918.443	259.595	2251.319	922.69	520.977	2359.071	756.395	557.049	2245.797	493.533	447.397	2241.651	488.291	554.979	2157.209	244.19	510.309	2113.646	84.155	427.019	2149.982	99.62	441.042	2292.538	25.143	498.211	2286.47	37.564	548.81	2239.678	11.487	325.748	2428.02	762.218	250.405	2388.139	532.812	364.135	2427.358	518.392	248.563	2303.988	281.96	280.631	2265.377	116.936	362.828	2302.903	132.588	326.183	2413.029	26.485	265.028	2430.457	52.668	231.747	2366.795	34.407
2.98999999999996	565.26	2335.999	975.809	311.532	2333.541	985.711	486.975	2153.794	1016.622	400.667	2151.766	1014.722	592.195	2228.121	918.026	259.295	2257.006	922.342	521.075	2363.346	755.747	556.993	2248.211	493.536	447.584	2244.319	487.904	554.835	2158.538	244.469	510.23	2113.992	84.615	426.883	2150.344	99.888	440.862	2291.995	24.945	498.251	2286.595	37.492	548.769	2239.692	11.489	326.284	2433.503	761.872	251.023	2393.838	532.051	364.7	2432.778	518.142	248.481	2316.77	278.478	279.762	2283.383	112.292	362.487	2319.403	129.073	327.652	2433.319	26.57	266.668	2450.577	52.801	232.472	2387.909	32.561
2.99499999999996	565.244	2341.134	975.507	311.481	2339.199	985.149	486.373	2159.266	1016.14	400.242	2157.319	1014.341	591.858	2232.947	917.818	259.098	2262.526	921.927	521.169	2367.456	754.986	556.867	2250.761	493.151	447.505	2247.285	487.932	554.631	2159.768	244.742	510.041	2114.403	84.952	426.748	2150.867	100.35	440.882	2292.095	24.872	498.212	2286.712	37.478	548.743	2239.709	11.572	326.988	2438.99	760.929	251.742	2399.428	531.314	365.353	2437.821	517.743	248.141	2329.705	274.863	279.228	2301.631	107.524	362.169	2336.182	125.661	329.092	2453.439	26.838	268.368	2470.881	53.405	233.287	2409.292	30.832
2.99999999999996	565.245	2346.307	974.996	310.747	2345.714	984.88	485.867	2164.586	1015.812	399.712	2162.948	1014.261	591.477	2237.983	917.464	258.888	2268.162	921.484	521.147	2371.581	754.126	556.741	2253.137	493.046	447.572	2249.638	487.514	554.382	2160.835	244.775	509.79	2114.803	85.341	426.5	2151.265	100.585	440.922	2292.167	24.79	498.211	2286.85	37.362	548.72	2239.709	11.605	327.346	2444.409	760.137	252.522	2404.818	530.414	366.024	2442.6	517.187	248.072	2342.7	271.967	278.332	2319.958	103.359	361.75	2353.014	122.696	330.564	2473.564	27.556	270.034	2490.922	54.482	234.287	2430.555	29.946
3.00499999999996	565.187	2351.429	974.37	310.669	2351.438	984.483	485.508	2169.958	1015.793	399.267	2168.494	1013.875	591.31	2242.69	916.997	257.791	2275.066	921.379	521.082	2375.783	753.211	556.538	2255.652	492.746	447.469	2252.398	487.5	554.142	2162.055	244.98	509.513	2115.139	85.902	426.234	2151.682	100.916	440.917	2292.265	24.71	498.218	2287.032	37.235	548.665	2239.714	11.614	327.697	2449.579	759.559	253.414	2409.946	529.518	366.884	2447.293	516.402	247.908	2355.524	269.019	277.437	2338.617	99.519	361.443	2369.635	119.63	332.009	2493.592	28.414	271.758	2511.057	55.933	235.126	2452.051	29.16
3.00999999999996	565.07	2356.662	973.867	310.654	2357.194	983.989	485.055	2175.456	1015.532	398.814	2174.096	1013.474	591.032	2247.585	916.533	257.638	2280.421	920.449	521.137	2379.987	752.265	556.422	2258.173	492.565	447.339	2254.527	487.044	553.883	2163.52	245.321	509.394	2115.638	86.618	426.029	2152.142	101.104	440.886	2292.327	24.658	498.204	2287.219	37.163	548.635	2239.719	11.667	328.038	2454.665	758.83	254.456	2415.016	528.37	367.74	2451.69	515.382	247.65	2368.658	266.28	276.83	2357.089	95.77	360.667	2385.882	117.15	333.546	2513.68	29.971	273.469	2530.896	57.722	235.872	2473.314	29.099
3.01499999999996	564.969	2361.864	973.222	310.458	2362.979	983.241	484.47	2180.878	1014.921	398.402	2179.776	1013.217	590.899	2252.71	916.201	257.92	2285.268	919.509	521.12	2384.06	751.4	556.196	2260.491	492.317	447.193	2256.927	486.792	553.668	2164.845	245.568	509.128	2115.924	87.032	425.826	2152.581	101.38	440.418	2291.781	24.312	498.189	2287.355	37.097	548.281	2239.145	11.556	328.34	2459.756	757.757	255.466	2419.84	527.146	368.811	2455.917	514.222	247.418	2381.325	263.882	275.845	2375.756	92.93	360.297	2402.657	114.663	335.123	2533.537	31.677	275.169	2550.684	60.106	236.858	2494.572	29.636
3.01999999999996	564.881	2367.152	972.676	310.293	2368.74	982.518	484.153	2186.487	1014.885	397.963	2185.5	1012.611	590.78	2257.66	915.914	257.84	2290.623	918.71	520.932	2388.262	750.559	556.072	2263.011	492.046	446.987	2259.777	486.645	553.539	2166.262	245.906	508.901	2116.233	87.47	425.507	2152.948	101.684	440.812	2292.637	24.29	498.156	2287.466	36.98	548.351	2239.613	11.627	328.679	2464.761	756.588	256.519	2424.651	525.921	370.052	2459.952	512.899	247.345	2394.438	261.587	274.947	2394.556	90.504	359.861	2419.517	112.709	336.481	2553.149	33.937	276.757	2570.217	62.864	237.586	2515.599	30.564
3.02499999999996	564.782	2372.479	972.016	310.064	2374.683	981.657	483.63	2191.982	1014.383	397.52	2191.345	1012.065	590.566	2262.925	915.34	257.517	2296.148	917.97	520.874	2392.451	749.475	555.926	2265.418	491.857	446.756	2262.088	486.668	553.327	2167.149	246.06	508.68	2116.505	87.891	424.787	2152.987	101.617	440.783	2292.652	24.274	497.97	2287.394	36.727	548.299	2239.617	11.662	328.989	2469.679	755.076	257.735	2429.548	524.742	371.377	2463.833	511.397	247.055	2407.429	259.762	274.394	2413.002	88.177	359.374	2436.047	111.604	337.806	2572.718	36.511	278.653	2589.985	66.094	238.371	2536.587	32.48
3.02999999999996	564.591	2377.857	971.273	309.941	2380.471	980.768	483.208	2197.599	1013.816	397.063	2197.184	1011.493	590.346	2267.956	914.882	257.191	2301.772	917.091	520.571	2396.667	748.835	555.822	2267.855	491.665	446.62	2264.605	486.223	553.376	2168.623	246.378	508.497	2116.768	88.315	425.047	2153.769	101.958	440.81	2292.78	24.152	498.161	2287.879	36.715	548.236	2239.621	11.733	329.312	2474.694	753.605	258.958	2434.13	523.479	372.754	2467.523	509.953	246.936	2420.077	258.174	273.624	2431.643	86.598	359.846	2453.777	110.723	339.006	2591.857	39.582	280.055	2608.993	69.872	239.095	2557.027	34.507
3.03499999999996	564.443	2383.319	970.469	309.764	2386.409	979.868	482.684	2203.172	1013.351	396.529	2203.099	1010.875	589.963	2273.015	914.53	256.724	2307.569	915.941	520.487	2400.848	747.903	555.902	2270.332	491.425	446.673	2266.824	485.606	553.201	2169.616	246.664	508.261	2116.974	88.86	424.977	2154.367	102.238	440.864	2292.905	24.124	498.211	2288.07	36.548	548.193	2239.586	11.761	329.555	2479.709	752.063	260.243	2438.724	522.112	374.389	2471.069	508.23	246.979	2432.664	257.006	272.874	2450.163	85.815	359.152	2470.379	110.137	340.169	2610.791	42.948	281.514	2627.798	73.783	239.731	2577.404	37.027
3.03999999999996	564.226	2388.717	969.837	309.523	2392.391	978.883	482.216	2208.889	1012.823	396.06	2208.989	1010.206	589.769	2278.29	913.981	256.618	2313.22	914.892	520.442	2405.237	746.529	555.762	2272.765	491.053	446.525	2269.423	485.346	553.018	2170.494	246.903	508.007	2117.337	89.427	424.787	2154.782	102.612	440.91	2292.96	24.091	498.202	2288.191	36.468	548.153	2239.564	11.79	329.833	2484.525	750.163	261.359	2443.352	520.765	376.092	2474.547	506.581	246.992	2445.04	255.935	272.352	2468.022	85.298	358.857	2486.875	109.887	341.298	2629.455	46.613	282.775	2646.184	78.059	240.506	2597.148	40.017
